LESTE,NORTE,BOUG
147294.953349253,7123941.04757801,-3.18274641036987
148794.953349253,7123941.04757801,-2.95276284217834
150294.953349253,7123941.04757801,-3.09209728240967
151794.953349253,7123941.04757801,-3.45098972320557
153294.953349253,7123941.04757801,-3.88090038299561
154794.953349253,7123941.04757801,-4.29553318023682
156294.953349253,7123941.04757801,-4.65759754180908
157794.953349253,7123941.04757801,-4.95493125915527
159294.953349253,7123941.04757801,-5.19195556640625
160794.953349253,7123941.04757801,-5.37934923171997
162294.953349253,7123941.04757801,-5.53477478027344
-127205.046650747,7125441.04757801,-72.5257415771484
-125705.046650747,7125441.04757801,-71.6657180786133
-124205.046650747,7125441.04757801,-70.9721755981445
-122705.046650747,7125441.04757801,-70.5731506347656
-121205.046650747,7125441.04757801,-70.2895736694336
-119705.046650747,7125441.04757801,-70.099479675293
-118205.046650747,7125441.04757801,-70.0372161865234
-116705.046650747,7125441.04757801,-70.1253280639648
-115205.046650747,7125441.04757801,-70.3658676147461
-113705.046650747,7125441.04757801,-70.6994018554688
-112205.046650747,7125441.04757801,-71.0749588012695
-110705.046650747,7125441.04757801,-71.4691696166992
-109205.046650747,7125441.04757801,-71.8742752075195
-107705.046650747,7125441.04757801,-72.292839050293
-106205.046650747,7125441.04757801,-72.7359848022461
-104705.046650747,7125441.04757801,-73.2214584350586
-103205.046650747,7125441.04757801,-73.7690200805664
-101705.046650747,7125441.04757801,-74.3885345458984
-100205.046650747,7125441.04757801,-75.0827560424805
-98705.046650747,7125441.04757801,-75.8317413330078
-97205.046650747,7125441.04757801,-76.5624771118164
-95705.046650747,7125441.04757801,-77.1666717529297
-94205.046650747,7125441.04757801,-77.371696472168
-92705.046650747,7125441.04757801,-77.3932113647461
-91205.046650747,7125441.04757801,-77.1416549682617
-89705.046650747,7125441.04757801,-76.5849685668945
-88205.046650747,7125441.04757801,-75.6219787597656
-86705.046650747,7125441.04757801,-73.9187088012695
-85205.046650747,7125441.04757801,-71.9327545166016
-83705.046650747,7125441.04757801,-72.7241592407227
-82205.046650747,7125441.04757801,-73.0726013183594
-80705.046650747,7125441.04757801,-72.707275390625
-79205.046650747,7125441.04757801,-71.4768295288086
-77705.046650747,7125441.04757801,-73.994270324707
-76205.046650747,7125441.04757801,-77.1927261352539
-74705.046650747,7125441.04757801,-79.8563919067383
-73205.046650747,7125441.04757801,-82.0864562988281
-71705.046650747,7125441.04757801,-84.0647506713867
-70205.046650747,7125441.04757801,-85.2946853637695
-68705.046650747,7125441.04757801,-85.8375778198242
-67205.046650747,7125441.04757801,-86.0886077880859
-65705.046650747,7125441.04757801,-86.6921691894531
-64205.046650747,7125441.04757801,-87.5511245727539
-62705.046650747,7125441.04757801,-87.1306915283203
-61205.046650747,7125441.04757801,-86.5213394165039
-59705.046650747,7125441.04757801,-85.9644546508789
-58205.046650747,7125441.04757801,-85.4453430175781
-56705.046650747,7125441.04757801,-84.8899612426758
-55205.046650747,7125441.04757801,-84.2596740722656
-53705.046650747,7125441.04757801,-83.4775390625
-52205.046650747,7125441.04757801,-82.3939971923828
-50705.046650747,7125441.04757801,-80.7717132568359
-49205.046650747,7125441.04757801,-78.9465026855469
-47705.046650747,7125441.04757801,-77.1070938110352
-46205.046650747,7125441.04757801,-75.2620697021484
-44705.046650747,7125441.04757801,-73.7099380493164
-43205.046650747,7125441.04757801,-73.376953125
-41705.046650747,7125441.04757801,-73.4408416748047
-40205.046650747,7125441.04757801,-73.7473297119141
-38705.046650747,7125441.04757801,-74.6151428222656
-37205.046650747,7125441.04757801,-75.8447875976563
-35705.046650747,7125441.04757801,-77.2397232055664
-34205.046650747,7125441.04757801,-78.4605560302734
-32705.046650747,7125441.04757801,-79.1764144897461
-31205.046650747,7125441.04757801,-79.0814895629883
-29705.046650747,7125441.04757801,-78.5447769165039
-28205.046650747,7125441.04757801,-77.7724533081055
-26705.046650747,7125441.04757801,-76.877311706543
-25205.046650747,7125441.04757801,-76.1930618286133
-23705.046650747,7125441.04757801,-75.5648040771484
-22205.046650747,7125441.04757801,-74.8908386230469
-20705.046650747,7125441.04757801,-74.1166687011719
-19205.046650747,7125441.04757801,-73.7078399658203
-17705.046650747,7125441.04757801,-74.6792755126953
-16205.046650747,7125441.04757801,-75.4859466552734
-14705.046650747,7125441.04757801,-75.3885269165039
-13205.046650747,7125441.04757801,-73.7560577392578
-11705.046650747,7125441.04757801,-71.3710021972656
-10205.046650747,7125441.04757801,-69.4095993041992
-8705.04665074695,7125441.04757801,-68.8814697265625
-7205.04665074695,7125441.04757801,-69.0353469848633
-5705.04665074695,7125441.04757801,-69.4524230957031
-4205.04665074695,7125441.04757801,-69.9719161987305
-2705.04665074695,7125441.04757801,-70.5766448974609
-1205.04665074695,7125441.04757801,-71.2417144775391
294.953349253046,7125441.04757801,-71.679443359375
1794.95334925305,7125441.04757801,-71.8416061401367
3294.95334925305,7125441.04757801,-71.4568176269531
4794.95334925305,7125441.04757801,-70.6273422241211
6294.95334925305,7125441.04757801,-69.554801940918
7794.95334925305,7125441.04757801,-68.4289627075195
9294.95334925305,7125441.04757801,-67.4839706420898
10794.953349253,7125441.04757801,-66.8317794799805
12294.953349253,7125441.04757801,-66.4100494384766
13794.953349253,7125441.04757801,-66.0465621948242
15294.953349253,7125441.04757801,-65.520866394043
16794.953349253,7125441.04757801,-64.7142639160156
18294.953349253,7125441.04757801,-63.700740814209
19794.953349253,7125441.04757801,-62.5633544921875
21294.953349253,7125441.04757801,-61.4576530456543
22794.953349253,7125441.04757801,-61.0809059143066
24294.953349253,7125441.04757801,-60.9879302978516
25794.953349253,7125441.04757801,-60.8181037902832
27294.953349253,7125441.04757801,-60.3543128967285
28794.953349253,7125441.04757801,-59.5417671203613
30294.953349253,7125441.04757801,-58.6543655395508
31794.953349253,7125441.04757801,-57.7584648132324
33294.953349253,7125441.04757801,-56.7092590332031
34794.953349253,7125441.04757801,-55.6354217529297
36294.953349253,7125441.04757801,-54.4924812316895
37794.953349253,7125441.04757801,-53.0499153137207
39294.953349253,7125441.04757801,-52.1978912353516
40794.953349253,7125441.04757801,-51.9439315795898
42294.953349253,7125441.04757801,-52.1107063293457
43794.953349253,7125441.04757801,-52.5906028747559
45294.953349253,7125441.04757801,-53.1509323120117
46794.953349253,7125441.04757801,-53.8394165039063
48294.953349253,7125441.04757801,-54.5333557128906
49794.953349253,7125441.04757801,-54.9368667602539
51294.953349253,7125441.04757801,-55.0518455505371
52794.953349253,7125441.04757801,-55.3219108581543
54294.953349253,7125441.04757801,-56.8391418457031
55794.953349253,7125441.04757801,-58.900318145752
57294.953349253,7125441.04757801,-61.4163665771484
58794.953349253,7125441.04757801,-63.9357986450195
60294.953349253,7125441.04757801,-66.1633911132813
61794.953349253,7125441.04757801,-67.8942947387695
63294.953349253,7125441.04757801,-68.8596801757813
64794.953349253,7125441.04757801,-68.7532577514648
66294.953349253,7125441.04757801,-67.7556991577148
67794.953349253,7125441.04757801,-66.1830215454102
69294.953349253,7125441.04757801,-64.36279296875
70794.953349253,7125441.04757801,-62.5529174804688
72294.953349253,7125441.04757801,-60.6649131774902
73794.953349253,7125441.04757801,-58.6312789916992
75294.953349253,7125441.04757801,-56.244499206543
76794.953349253,7125441.04757801,-53.432933807373
78294.953349253,7125441.04757801,-50.1850280761719
79794.953349253,7125441.04757801,-46.7715301513672
81294.953349253,7125441.04757801,-43.2259407043457
82794.953349253,7125441.04757801,-39.2563743591309
84294.953349253,7125441.04757801,-34.6060791015625
85794.953349253,7125441.04757801,-30.1659507751465
87294.953349253,7125441.04757801,-28.3548488616943
88794.953349253,7125441.04757801,-27.2463912963867
90294.953349253,7125441.04757801,-26.3983268737793
91794.953349253,7125441.04757801,-25.7342472076416
93294.953349253,7125441.04757801,-25.3672542572021
94794.953349253,7125441.04757801,-25.6942539215088
96294.953349253,7125441.04757801,-26.3123912811279
97794.953349253,7125441.04757801,-27.1533107757568
99294.953349253,7125441.04757801,-28.316987991333
100794.953349253,7125441.04757801,-29.853422164917
102294.953349253,7125441.04757801,-31.6712245941162
103794.953349253,7125441.04757801,-33.9577980041504
105294.953349253,7125441.04757801,-36.4897270202637
106794.953349253,7125441.04757801,-38.911922454834
108294.953349253,7125441.04757801,-41.0099639892578
109794.953349253,7125441.04757801,-40.7739753723145
111294.953349253,7125441.04757801,-41.1860008239746
112794.953349253,7125441.04757801,-42.5892486572266
114294.953349253,7125441.04757801,-44.8284797668457
115794.953349253,7125441.04757801,-47.171012878418
117294.953349253,7125441.04757801,-48.939022064209
118794.953349253,7125441.04757801,-49.6870346069336
120294.953349253,7125441.04757801,-49.7321662902832
121794.953349253,7125441.04757801,-49.4242095947266
123294.953349253,7125441.04757801,-48.9009208679199
124794.953349253,7125441.04757801,-48.248477935791
126294.953349253,7125441.04757801,-47.3936386108398
127794.953349253,7125441.04757801,-46.0906028747559
129294.953349253,7125441.04757801,-44.4838562011719
130794.953349253,7125441.04757801,-43.1031532287598
132294.953349253,7125441.04757801,-43.0202407836914
133794.953349253,7125441.04757801,-42.9222068786621
135294.953349253,7125441.04757801,-41.7201461791992
136794.953349253,7125441.04757801,-39.277587890625
138294.953349253,7125441.04757801,-36.3425559997559
139794.953349253,7125441.04757801,-30.5070858001709
141294.953349253,7125441.04757801,-8.44550514221191
142794.953349253,7125441.04757801,-4.20215606689453
144294.953349253,7125441.04757801,-4.47595405578613
145794.953349253,7125441.04757801,-3.94616174697876
147294.953349253,7125441.04757801,-2.69206953048706
148794.953349253,7125441.04757801,-1.64555299282074
150294.953349253,7125441.04757801,-1.15575075149536
151794.953349253,7125441.04757801,-1.1375789642334
153294.953349253,7125441.04757801,-1.39603900909424
154794.953349253,7125441.04757801,-1.77954268455505
156294.953349253,7125441.04757801,-2.19589495658875
157794.953349253,7125441.04757801,-2.59716081619263
159294.953349253,7125441.04757801,-2.96199417114258
160794.953349253,7125441.04757801,-3.28693556785584
162294.953349253,7125441.04757801,-3.57832884788513
-127205.046650747,7126941.04757801,-73.1188507080078
-125705.046650747,7126941.04757801,-72.0916290283203
-124205.046650747,7126941.04757801,-71.1847763061523
-122705.046650747,7126941.04757801,-70.7153244018555
-121205.046650747,7126941.04757801,-70.4052124023438
-119705.046650747,7126941.04757801,-70.2191314697266
-118205.046650747,7126941.04757801,-70.17236328125
-116705.046650747,7126941.04757801,-70.268424987793
-115205.046650747,7126941.04757801,-70.5444412231445
-113705.046650747,7126941.04757801,-70.8968124389648
-112205.046650747,7126941.04757801,-71.2695693969727
-110705.046650747,7126941.04757801,-71.6418762207031
-109205.046650747,7126941.04757801,-72.0129470825195
-107705.046650747,7126941.04757801,-72.3906173706055
-106205.046650747,7126941.04757801,-72.7896194458008
-104705.046650747,7126941.04757801,-73.2299041748047
-103205.046650747,7126941.04757801,-73.728401184082
-101705.046650747,7126941.04757801,-74.2929840087891
-100205.046650747,7126941.04757801,-74.9190292358398
-98705.046650747,7126941.04757801,-75.5724945068359
-97205.046650747,7126941.04757801,-76.1591491699219
-95705.046650747,7126941.04757801,-76.5650253295898
-94205.046650747,7126941.04757801,-76.6607055664063
-92705.046650747,7126941.04757801,-76.7145385742188
-91205.046650747,7126941.04757801,-76.5610961914063
-89705.046650747,7126941.04757801,-76.1744995117188
-88205.046650747,7126941.04757801,-75.3915557861328
-86705.046650747,7126941.04757801,-74.2195587158203
-85205.046650747,7126941.04757801,-73.4445037841797
-83705.046650747,7126941.04757801,-72.5494689941406
-82205.046650747,7126941.04757801,-71.7888336181641
-80705.046650747,7126941.04757801,-69.6881713867188
-79205.046650747,7126941.04757801,-67.3984222412109
-77705.046650747,7126941.04757801,-72.5292129516602
-76205.046650747,7126941.04757801,-77.2593688964844
-74705.046650747,7126941.04757801,-80.5809860229492
-73205.046650747,7126941.04757801,-83.3796310424805
-71705.046650747,7126941.04757801,-85.9961013793945
-70205.046650747,7126941.04757801,-87.6232604980469
-68705.046650747,7126941.04757801,-87.2543640136719
-67205.046650747,7126941.04757801,-86.3047103881836
-65705.046650747,7126941.04757801,-85.7969284057617
-64205.046650747,7126941.04757801,-85.9993591308594
-62705.046650747,7126941.04757801,-85.7984390258789
-61205.046650747,7126941.04757801,-85.4503860473633
-59705.046650747,7126941.04757801,-85.1344604492188
-58205.046650747,7126941.04757801,-84.823974609375
-56705.046650747,7126941.04757801,-84.4732055664063
-55205.046650747,7126941.04757801,-84.072509765625
-53705.046650747,7126941.04757801,-83.5511627197266
-52205.046650747,7126941.04757801,-82.6970672607422
-50705.046650747,7126941.04757801,-81.2485961914063
-49205.046650747,7126941.04757801,-79.4631729125977
-47705.046650747,7126941.04757801,-77.5771408081055
-46205.046650747,7126941.04757801,-75.7372970581055
-44705.046650747,7126941.04757801,-74.3304214477539
-43205.046650747,7126941.04757801,-73.6919326782227
-41705.046650747,7126941.04757801,-73.5334930419922
-40205.046650747,7126941.04757801,-73.7453002929688
-38705.046650747,7126941.04757801,-74.9244766235352
-37205.046650747,7126941.04757801,-76.2473678588867
-35705.046650747,7126941.04757801,-77.5121917724609
-34205.046650747,7126941.04757801,-78.4828796386719
-32705.046650747,7126941.04757801,-78.966911315918
-31205.046650747,7126941.04757801,-78.9024047851563
-29705.046650747,7126941.04757801,-78.5073928833008
-28205.046650747,7126941.04757801,-77.8875122070313
-26705.046650747,7126941.04757801,-77.1006546020508
-25205.046650747,7126941.04757801,-76.371940612793
-23705.046650747,7126941.04757801,-75.7200698852539
-22205.046650747,7126941.04757801,-74.8985290527344
-20705.046650747,7126941.04757801,-73.6430358886719
-19205.046650747,7126941.04757801,-72.4129867553711
-17705.046650747,7126941.04757801,-73.6200103759766
-16205.046650747,7126941.04757801,-74.5083160400391
-14705.046650747,7126941.04757801,-74.5013961791992
-13205.046650747,7126941.04757801,-72.4912872314453
